date,name,count
2019-10-21,http://app.travelstack.club,4
2019-10-21,http://decinnov.com:8080,4
2019-10-21,https://animalkingdome.netlify.com,4
2019-10-21,https://priceless-thompson-9fca9e.netlify.com,4
2019-10-21,http://127.0.0.1:4200,4
2019-10-21,https://socialshare.netlify.com,4
2019-10-21,https://acu.fund,4
2019-10-21,http://34d0c4f2.ngrok.io,4
2019-10-21,https://d.anish.io,4
2019-10-21,https://cocky-spence-96f8bc.netlify.com,4
2019-10-21,https://cryptocracy-wallet-debug.netlify.com,4
2019-10-21,http://blockstack-hires.wbobeirne.com,4
2019-10-21,https://dazzling-panini-0f572e.netlify.com,3
2019-10-21,https://tt.bitpatron.co,3
2019-10-21,https://blockstack-app.firebaseapp.com,3
2019-10-21,https://blissful-hodgkin-6062b1.netlify.com,3
2019-10-21,https://pensive-tereshkova-29c564.netlify.com,3
2019-10-21,https://quirky-shirley-f19074.netlify.com,3
2019-10-21,https://10.0.0.97:8080,3
2019-10-21,https://amazing-kalam-60aa7c.netlify.com,3
2019-10-21,https://hodor-daap.web.app,3
2019-10-21,https://jovial-ramanujan-1596f4.netlify.com,3
2019-10-21,https://thirsty-booth-c55486.netlify.com,3
2019-10-21,http://127.0.0.1:5000,3
2019-10-21,https://plaiv-sample.netlify.com,3
2019-10-21,https://test.forms.id,3
2019-10-21,http://127.0.0.1:9134,3
2019-10-21,https://vigilant-goldberg-43a99e.netlify.com,3
2019-10-21,https://quirky-booth-4cee6d.netlify.com,3
2019-10-21,https://deploy-preview-53--stoic-pare-596843.netlify.com,3
2019-10-21,https://stoic-murdock-6b4ae0.netlify.com,3
2019-10-21,https://serene-golick-e5bb4e.netlify.com,3
2019-10-21,https://boring-ptolemy-819fbc.netlify.com,3
2019-10-21,https://mystifying-bardeen-983642.netlify.com,3
2019-10-21,https://animal-kingdom.djnicholson.com,3
2019-10-21,https://friendly-almeida-fc7ff8.netlify.com,3
2019-10-21,https://joli-vin-92975.herokuapp.com,3
2019-10-21,https://joli-chocolatine-35019.herokuapp.com,3
2019-10-21,https://privusreader.azurewebsites.net,3
2019-10-21,https://test.misthos.io,3
2019-10-21,https://banter-radiks-staging-pr-41.herokuapp.com,3
2019-10-21,https://noteriotdaily.runkodapps.com,3
2019-10-21,https://musing-jennings-9a8c76.netlify.com,3
2019-10-21,http://www.brightblock.org,3
2019-10-21,https://decentralized-contacts.herokuapp.com,3
